match_api_id,season,stage,date,away_team,home_team,home_team_goal,away_team_goal,result_match,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,away_possession,home_possession,home_shoton,away_shoton
1024452,2011/2012,5,2011-09-18 00:00:00,8455,10260,3,1,H,40945,40945,40945,40945,40945,40945,24148.0,40961.0,23354.0,30829.0,70409.0,79574.0,79574.0,79574.0,79574.0,79574.0,79574.0,25923.0,30631.0,51553.0,30853.0,41468.0,60,43,6,3
1024455,2011/2012,5,2011-09-18 00:00:00,10194,8472,4,0,H,111930,111930,111930,111930,111930,111930,25075.0,40563.0,35443.0,33468.0,36410.0,33881.0,33881.0,33881.0,33881.0,33881.0,33881.0,25668.0,24411.0,24773.0,31953.0,30830.0,57,40,3,2
1024464,2011/2012,5,2011-09-18 00:00:00,8650,8586,4,0,H,38820,38820,38820,38820,38820,38820,24223.0,31097.0,31921.0,30348.0,30960.0,156008.0,156008.0,156008.0,156008.0,156008.0,156008.0,95327.0,39109.0,30892.0,40636.0,47382.0,57,43,4,14
1024479,2011/2012,6,2011-09-24 00:00:00,8559,9825,3,0,H,23678,23678,23678,23678,23678,23678,75489.0,31013.0,24011.0,37950.0,30843.0,38856.0,38856.0,38856.0,38856.0,38856.0,38856.0,33048.0,24780.0,35532.0,33633.0,41175.0,50,43,8,5
1024482,2011/2012,6,2011-09-24 00:00:00,10003,8455,4,1,H,32345,32345,32345,32345,32345,32345,79574.0,25923.0,37804.0,30853.0,41468.0,23849.0,23849.0,23849.0,23849.0,23849.0,23849.0,23882.0,47558.0,23305.0,23991.0,23286.0,46,50,8,3
1024484,2011/2012,6,2011-09-24 00:00:00,8602,8650,2,1,H,156008,156008,156008,156008,156008,156008,95327.0,39109.0,30892.0,47382.0,40636.0,23225.0,23225.0,23225.0,23225.0,23225.0,23225.0,35466.0,24676.0,25421.0,23538.0,23291.0,59,60,1,3
1024490,2011/2012,6,2011-09-24 00:00:00,8668,8456,2,0,H,36615,36615,36615,36615,36615,36615,23782.0,37459.0,37412.0,26181.0,15403.0,30371.0,30371.0,30371.0,30371.0,30371.0,30371.0,109058.0,77690.0,39618.0,24006.0,30876.0,48,46,9,6
1024492,2011/2012,6,2011-09-24 00:00:00,8655,10261,3,1,H,39968,39968,39968,39968,39968,39968,38373.0,26160.0,33852.0,35411.0,35454.0,113465.0,113465.0,113465.0,113465.0,113465.0,113465.0,241728.0,109621.0,25667.0,113631.0,24160.0,57,50,10,3
1024506,2011/2012,6,2011-09-24 00:00:00,10260,10194,1,1,D,34601,34601,34601,34601,34601,34601,25668.0,23253.0,24773.0,33881.0,30830.0,40945.0,40945.0,40945.0,40945.0,40945.0,40945.0,24148.0,40961.0,23354.0,27430.0,70409.0,50,63,8,4
1024510,2011/2012,6,2011-09-24 00:00:00,9879,8659,0,0,D,23257,23257,23257,23257,23257,23257,71502.0,32734.0,25550.0,23293.0,23954.0,197514.0,197514.0,197514.0,197514.0,197514.0,197514.0,23283.0,30338.0,30956.0,41008.0,149947.0,54,54,13,8
1024515,2011/2012,6,2011-09-24 00:00:00,8586,8528,1,2,A,40015,40015,40015,40015,40015,40015,22991.0,101192.0,106228.0,49825.0,118929.0,31097.0,31097.0,31097.0,31097.0,31097.0,31097.0,24223.0,156727.0,31921.0,30840.0,30960.0,40,52,2,10
1024502,2011/2012,6,2011-09-25 00:00:00,10252,10172,1,1,D,97657,97657,97657,97657,97657,97657,23070.0,30367.0,47394.0,24205.0,35338.0,38609.0,38609.0,38609.0,38609.0,38609.0,38609.0,24213.0,78324.0,29581.0,23264.0,161415.0,50,41,9,2
1024497,2011/2012,6,2011-09-26 00:00:00,8472,9850,2,1,H,96456,96456,96456,96456,96456,96456,24583.0,25070.0,47194.0,35493.0,37166.0,111930.0,111930.0,111930.0,111930.0,111930.0,111930.0,35443.0,25075.0,40563.0,36410.0,33468.0,37,50,3,4
1024525,2011/2012,7,2011-10-01 00:00:00,8528,10252,2,0,H,24213,24213,24213,24213,24213,24213,78324.0,38609.0,161415.0,23949.0,23264.0,26631.0,26631.0,26631.0,26631.0,26631.0,26631.0,101192.0,22991.0,40015.0,106228.0,49825.0,61,54,4,3
1024531,2011/2012,7,2011-10-01 00:00:00,8456,8655,0,4,A,32465,32465,32465,32465,32465,32465,109621.0,23916.0,155355.0,113465.0,24160.0,36615.0,36615.0,36615.0,36615.0,36615.0,36615.0,38807.0,24159.0,37459.0,108808.0,37412.0,40,60,1,8
1024537,2011/2012,7,2011-10-01 00:00:00,8650,8668,0,2,A,77690,77690,77690,77690,77690,77690,39618.0,109058.0,24006.0,30876.0,30735.0,37139.0,37139.0,37139.0,37139.0,37139.0,37139.0,95327.0,39109.0,30892.0,40636.0,47382.0,48,60,4,7
1024542,2011/2012,7,2011-10-01 00:00:00,9850,10260,2,0,H,40945,40945,40945,40945,40945,40945,24148.0,40961.0,30802.0,30829.0,70409.0,96456.0,96456.0,96456.0,96456.0,96456.0,96456.0,24583.0,25070.0,47194.0,35493.0,37166.0,50,42,7,7
1024545,2011/2012,7,2011-10-01 00:00:00,8659,8472,2,2,D,111930,111930,111930,111930,111930,111930,25075.0,25150.0,35443.0,33468.0,36410.0,23257.0,23257.0,23257.0,23257.0,23257.0,23257.0,71502.0,32734.0,24171.0,25550.0,23293.0,57,50,5,4
1024554,2011/2012,7,2011-10-01 00:00:00,10261,8602,1,2,A,23225,23225,23225,23225,23225,23225,35466.0,25421.0,23538.0,23291.0,32627.0,39968.0,39968.0,39968.0,39968.0,39968.0,39968.0,26160.0,38373.0,33852.0,35454.0,35411.0,40,52,10,5
1024534,2011/2012,7,2011-10-02 00:00:00,8455,8559,1,5,A,33048,33048,33048,33048,33048,33048,24780.0,23937.0,33633.0,23934.0,41175.0,79574.0,79574.0,79574.0,79574.0,79574.0,79574.0,25923.0,30631.0,51553.0,30822.0,41468.0,51,61,2,5
1024539,2011/2012,7,2011-10-02 00:00:00,10172,9879,6,0,H,30956,30956,30956,30956,30956,30956,23283.0,30338.0,41008.0,24741.0,31907.0,23070.0,23070.0,23070.0,23070.0,23070.0,23070.0,24205.0,97657.0,30367.0,47394.0,35338.0,46,43,6,6
1024547,2011/2012,7,2011-10-02 00:00:00,10194,10003,2,0,H,47558,47558,47558,47558,47558,47558,38831.0,23849.0,23305.0,38759.0,23991.0,34601.0,34601.0,34601.0,34601.0,34601.0,34601.0,24411.0,23253.0,25668.0,33881.0,30830.0,58,49,2,8
1024549,2011/2012,7,2011-10-02 00:00:00,9825,8586,2,1,H,30840,30840,30840,30840,30840,30840,24223.0,31097.0,31921.0,30348.0,30960.0,159594.0,159594.0,159594.0,159594.0,159594.0,159594.0,24011.0,75489.0,31013.0,30843.0,37950.0,39,39,7,13
1024568,2011/2012,8,2011-10-15 00:00:00,8668,8455,3,1,H,79574,79574,79574,79574,79574,79574,32345.0,30631.0,51553.0,30822.0,41468.0,77690.0,77690.0,77690.0,77690.0,77690.0,77690.0,39618.0,109058.0,24006.0,30876.0,30735.0,58,47,6,4
1024573,2011/2012,8,2011-10-15 00:00:00,10260,8650,1,1,D,39109,39109,39109,39109,39109,39109,95327.0,37139.0,30618.0,30892.0,40636.0,30802.0,30802.0,30802.0,30802.0,30802.0,30802.0,24148.0,186137.0,23354.0,24154.0,113836.0,41,42,5,7
1024576,2011/2012,8,2011-10-15 00:00:00,10252,8456,4,1,H,30598,30598,30598,30598,30598,30598,23782.0,24159.0,36615.0,38807.0,108808.0,24213.0,24213.0,24213.0,24213.0,24213.0,24213.0,38609.0,78324.0,23264.0,34466.0,23949.0,51,38,6,8
1024589,2011/2012,8,2011-10-15 00:00:00,10003,9850,3,1,H,96456,96456,96456,96456,96456,96456,25070.0,24583.0,47194.0,35493.0,37166.0,23882.0,23882.0,23882.0,23882.0,23882.0,23882.0,47558.0,23305.0,38831.0,23991.0,38759.0,45,59,5,5
1024595,2011/2012,8,2011-10-15 00:00:00,8655,10172,1,1,D,30367,30367,30367,30367,30367,30367,97657.0,23070.0,32084.0,24205.0,24101.0,113465.0,113465.0,113465.0,113465.0,113465.0,113465.0,109621.0,155355.0,241728.0,25667.0,34176.0,62,57,10,3
1024601,2011/2012,8,2011-10-15 00:00:00,9879,10194,2,0,H,34601,34601,34601,34601,34601,34601,23253.0,25668.0,24773.0,33881.0,30830.0,41008.0,41008.0,41008.0,41008.0,41008.0,41008.0,23283.0,30338.0,30956.0,24741.0,31907.0,43,55,7,8
1024609,2011/2012,8,2011-10-15 00:00:00,8559,8528,1,3,A,101192,101192,101192,101192,101192,101192,22991.0,25415.0,40015.0,106228.0,49825.0,38856.0,38856.0,38856.0,38856.0,38856.0,38856.0,24780.0,33048.0,33633.0,23934.0,41175.0,53,49,7,8
1024563,2011/2012,8,2011-10-16 00:00:00,8472,9825,2,1,H,23678,23678,23678,23678,23678,23678,31435.0,24011.0,31013.0,30843.0,37950.0,111930.0,111930.0,111930.0,111930.0,111930.0,111930.0,40563.0,160243.0,25150.0,35443.0,33468.0,49,49,7,6
1024581,2011/2012,8,2011-10-16 00:00:00,8586,10261,2,2,D,39968,39968,39968,39968,39968,39968,38373.0,26160.0,33852.0,35454.0,35411.0,115681.0,115681.0,115681.0,115681.0,115681.0,115681.0,24223.0,31921.0,30840.0,31097.0,30960.0,51,50,4,9
1024605,2011/2012,8,2011-10-16 00:00:00,8602,8659,2,0,H,23257,23257,23257,23257,23257,23257,71502.0,25005.0,23954.0,23293.0,33790.0,40568.0,40568.0,40568.0,40568.0,40568.0,40568.0,31317.0,25421.0,35466.0,23538.0,23291.0,50,51,3,14
1024627,2011/2012,9,2011-10-22 00:00:00,8659,10252,1,2,A,110947,110947,110947,110947,110947,110947,38609.0,161415.0,29581.0,23949.0,23264.0,23257.0,23257.0,23257.0,23257.0,23257.0,23257.0,25005.0,71502.0,23954.0,25550.0,23293.0,58,57,5,10
1024635,2011/2012,9,2011-10-22 00:00:00,8472,8559,0,2,A,38856,38856,38856,38856,38856,38856,24780.0,33048.0,33633.0,23934.0,41175.0,169721.0,169721.0,169721.0,169721.0,169721.0,169721.0,40563.0,160243.0,35443.0,33468.0,36410.0,42,46,10,2
1024644,2011/2012,9,2011-10-22 00:00:00,9850,8650,1,1,D,37139,37139,37139,37139,37139,37139,30618.0,39109.0,30892.0,40636.0,33781.0,96456.0,96456.0,96456.0,96456.0,96456.0,96456.0,25070.0,24583.0,47194.0,35493.0,37166.0,61,57,8,3
1024654,2011/2012,9,2011-10-22 00:00:00,8528,10261,1,0,H,39968,39968,39968,39968,39968,39968,38373.0,26160.0,33852.0,35454.0,35411.0,25415.0,25415.0,25415.0,25415.0,25415.0,25415.0,22991.0,40015.0,106228.0,71550.0,45605.0,54,53,7,9
1024662,2011/2012,9,2011-10-22 00:00:00,10003,8602,2,2,D,40568,40568,40568,40568,40568,40568,35466.0,25421.0,23538.0,34433.0,23291.0,23305.0,23305.0,23305.0,23305.0,23305.0,23305.0,23849.0,23882.0,47558.0,23991.0,38759.0,61,42,13,5
1024614,2011/2012,9,2011-10-23 00:00:00,10194,9825,3,1,H,23678,23678,23678,23678,23678,23678,75489.0,24011.0,31013.0,25537.0,37950.0,24773.0,24773.0,24773.0,24773.0,24773.0,24773.0,25668.0,23253.0,24411.0,33881.0,30830.0,58,58,8,6
1024632,2011/2012,9,2011-10-23 00:00:00,8586,8655,1,2,A,23916,23916,23916,23916,23916,23916,241728.0,16218.0,109621.0,113465.0,34176.0,30895.0,30895.0,30895.0,30895.0,30895.0,30895.0,24223.0,31097.0,31921.0,30840.0,30960.0,47,53,10,5
1024638,2011/2012,9,2011-10-23 00:00:00,8668,9879,1,3,A,41008,41008,41008,41008,41008,41008,23283.0,30338.0,30956.0,24741.0,31907.0,42714.0,42714.0,42714.0,42714.0,42714.0,42714.0,109058.0,30371.0,24006.0,39618.0,186975.0,39,42,4,3
1024649,2011/2012,9,2011-10-23 00:00:00,8456,10260,1,6,A,40945,40945,40945,40945,40945,40945,24148.0,40961.0,23354.0,30829.0,113836.0,36615.0,36615.0,36615.0,36615.0,36615.0,36615.0,23782.0,38807.0,37412.0,108808.0,37459.0,43,57,2,5
1024658,2011/2012,9,2011-10-23 00:00:00,8455,10172,1,0,H,24205,24205,24205,24205,24205,24205,97657.0,23070.0,30367.0,47394.0,24101.0,32345.0,32345.0,32345.0,32345.0,32345.0,32345.0,25923.0,30631.0,51553.0,30822.0,41468.0,39,53,4,2
1024671,2011/2012,10,2011-10-29 00:00:00,9825,8455,3,5,A,32345,32345,32345,32345,32345,32345,79574.0,30631.0,51553.0,30853.0,41468.0,23678.0,23678.0,23678.0,23678.0,23678.0,23678.0,75489.0,24011.0,31013.0,30843.0,37950.0,40,49,5,1
1024675,2011/2012,10,2011-10-29 00:00:00,10260,8668,0,1,A,77690,77690,77690,77690,77690,77690,39618.0,109058.0,10491.0,24006.0,30735.0,30802.0,30802.0,30802.0,30802.0,30802.0,30802.0,24148.0,160713.0,113836.0,30829.0,70409.0,53,51,4,7
1024682,2011/2012,10,2011-10-29 00:00:00,8602,8456,3,1,H,26181,26181,26181,26181,26181,26181,36615.0,37412.0,23782.0,37459.0,15403.0,25421.0,25421.0,25421.0,25421.0,25421.0,25421.0,35466.0,23225.0,131409.0,33138.0,23291.0,59,47,6,13
1024686,2011/2012,10,2011-10-29 00:00:00,8655,9850,3,3,D,96456,96456,96456,96456,96456,96456,25070.0,24583.0,47194.0,35493.0,37166.0,213711.0,213711.0,213711.0,213711.0,213711.0,213711.0,109621.0,23916.0,113465.0,113631.0,24160.0,37,57,10,7
1024695,2011/2012,10,2011-10-29 00:00:00,10252,8472,2,2,D,35443,35443,35443,35443,35443,35443,40563.0,160243.0,33468.0,36410.0,169721.0,29581.0,29581.0,29581.0,29581.0,29581.0,29581.0,38609.0,110947.0,23264.0,34466.0,23949.0,53,43,7,2
1024700,2011/2012,10,2011-10-29 00:00:00,8559,10003,3,1,H,23305,23305,23305,23305,23305,23305,23849.0,23882.0,47558.0,23991.0,38759.0,38856.0,38856.0,38856.0,38856.0,38856.0,38856.0,24780.0,33048.0,155384.0,33633.0,41175.0,57,41,8,7
1024712,2011/2012,10,2011-10-29 00:00:00,8650,8659,0,2,A,23954,23954,23954,23954,23954,23954,32441.0,71502.0,33790.0,23257.0,25550.0,156008.0,156008.0,156008.0,156008.0,156008.0,156008.0,39109.0,95327.0,30892.0,40636.0,47382.0,43,47,5,10
1024718,2011/2012,10,2011-10-29 00:00:00,9879,8528,0,2,A,22991,22991,22991,22991,22991,22991,40015.0,25415.0,106228.0,71550.0,45605.0,41008.0,41008.0,41008.0,41008.0,41008.0,41008.0,30338.0,23283.0,30956.0,31907.0,24741.0,49,53,5,6
1024707,2011/2012,10,2011-10-30 00:00:00,10172,8586,3,1,H,30895,30895,30895,30895,30895,30895,24223.0,31097.0,31921.0,30840.0,30960.0,97657.0,97657.0,97657.0,97657.0,97657.0,97657.0,23070.0,24205.0,47394.0,30367.0,24101.0,51,63,5,4
1024692,2011/2012,10,2011-10-31 00:00:00,10261,10194,1,3,A,34601,34601,34601,34601,34601,34601,23253.0,25668.0,24773.0,33881.0,30830.0,39968.0,39968.0,39968.0,39968.0,39968.0,39968.0,40565.0,26160.0,33852.0,35411.0,35454.0,47,60,2,10
1024726,2011/2012,11,2011-11-05 00:00:00,8659,9825,3,0,H,75489,75489,75489,75489,75489,75489,23678.0,24011.0,31013.0,30843.0,37950.0,23257.0,23257.0,23257.0,23257.0,23257.0,23257.0,32734.0,24171.0,23954.0,24737.0,,59,51,1,4
1024733,2011/2012,11,2011-11-05 00:00:00,9850,10252,3,2,H,29581,29581,29581,29581,29581,29581,38609.0,110947.0,34466.0,23949.0,23264.0,96456.0,96456.0,96456.0,96456.0,96456.0,96456.0,24583.0,35493.0,47194.0,24698.0,37166.0,53,46,3,3
1024737,2011/2012,11,2011-11-05 00:00:00,8455,8655,0,1,A,213711,213711,213711,213711,213711,213711,109621.0,23916.0,113465.0,113631.0,24160.0,32345.0,32345.0,32345.0,32345.0,32345.0,32345.0,79574.0,30631.0,30679.0,41468.0,51553.0,49,47,2,6
1024753,2011/2012,11,2011-11-05 00:00:00,10003,8650,0,0,D,156008,156008,156008,156008,156008,156008,95327.0,39109.0,30892.0,40636.0,47382.0,23849.0,23849.0,23849.0,23849.0,23849.0,23849.0,23882.0,47558.0,23305.0,38759.0,38831.0,38,41,7,8
1024759,2011/2012,11,2011-11-05 00:00:00,8472,10260,1,0,H,30802,30802,30802,30802,30802,30802,24148.0,40945.0,30829.0,113836.0,70409.0,35443.0,35443.0,35443.0,35443.0,35443.0,35443.0,25150.0,160243.0,33468.0,169721.0,36410.0,54,49,5,7
1024765,2011/2012,11,2011-11-05 00:00:00,8668,10261,2,1,H,41191,41191,41191,41191,41191,41191,40565.0,26160.0,33852.0,35454.0,35411.0,77690.0,77690.0,77690.0,77690.0,77690.0,77690.0,109058.0,30371.0,24006.0,42714.0,30735.0,51,52,0,11
1024773,2011/2012,11,2011-11-05 00:00:00,8456,10172,2,3,A,32084,32084,32084,32084,32084,32084,24205.0,97657.0,30367.0,35338.0,24101.0,38807.0,38807.0,38807.0,38807.0,38807.0,38807.0,36615.0,23782.0,37459.0,37412.0,15403.0,48,57,5,5
1024745,2011/2012,11,2011-11-06 00:00:00,10194,8559,5,0,H,155384,155384,155384,155384,155384,155384,35532.0,24780.0,38856.0,30753.0,23934.0,34601.0,34601.0,34601.0,34601.0,34601.0,34601.0,25668.0,23253.0,33881.0,30830.0,31953.0,48,62,3,4
1024748,2011/2012,11,2011-11-06 00:00:00,8586,9879,1,3,A,34574,34574,34574,34574,34574,34574,30338.0,23283.0,30956.0,41008.0,24741.0,30895.0,30895.0,30895.0,30895.0,30895.0,30895.0,24223.0,31097.0,31921.0,30840.0,30960.0,43,58,2,9
1024777,2011/2012,11,2011-11-06 00:00:00,8528,8602,3,1,H,131409,131409,131409,131409,131409,131409,24676.0,35466.0,23225.0,23291.0,25421.0,22991.0,22991.0,22991.0,22991.0,22991.0,22991.0,106228.0,40015.0,25415.0,49825.0,71550.0,42,52,4,9
1024792,2011/2012,12,2011-11-19 00:00:00,8602,8668,2,1,H,77690,77690,77690,77690,77690,77690,39618.0,24006.0,42714.0,30876.0,30735.0,24676.0,24676.0,24676.0,24676.0,24676.0,24676.0,31317.0,35466.0,25421.0,23225.0,23291.0,54,49,5,9
1024795,2011/2012,12,2011-11-19 00:00:00,10261,8456,3,1,H,36615,36615,36615,36615,36615,36615,30598.0,38807.0,37412.0,26181.0,108808.0,264840.0,264840.0,264840.0,264840.0,264840.0,264840.0,40565.0,26160.0,33852.0,26163.0,35411.0,51,52,5,6
1024798,2011/2012,12,2011-11-19 00:00:00,9825,9850,1,2,A,23528,23528,23528,23528,23528,23528,25070.0,24583.0,47194.0,35493.0,37166.0,23678.0,23678.0,23678.0,23678.0,23678.0,23678.0,75489.0,24011.0,31013.0,30843.0,37950.0,41,48,8,5
1024804,2011/2012,12,2011-11-19 00:00:00,10172,10194,2,3,A,34601,34601,34601,34601,34601,34601,25668.0,24411.0,24773.0,33881.0,30830.0,30367.0,30367.0,30367.0,30367.0,30367.0,30367.0,24205.0,97657.0,63520.0,32084.0,24101.0,48,56,6,8
1024809,2011/2012,12,2011-11-19 00:00:00,9879,8472,0,0,D,111930,111930,111930,111930,111930,111930,160243.0,25150.0,30352.0,33468.0,36410.0,30956.0,30956.0,30956.0,30956.0,30956.0,30956.0,30338.0,25253.0,34574.0,24741.0,41008.0,48,61,2,17
1024815,2011/2012,12,2011-11-19 00:00:00,10260,10003,0,1,A,23849,23849,23849,23849,23849,23849,23882.0,38831.0,23305.0,38759.0,23991.0,40945.0,40945.0,40945.0,40945.0,40945.0,40945.0,30802.0,34944.0,24154.0,30829.0,70409.0,39,42,6,10
1024822,2011/2012,12,2011-11-19 00:00:00,8559,8659,2,1,H,23257,23257,23257,23257,23257,23257,24171.0,71502.0,23954.0,24737.0,23293.0,38856.0,38856.0,38856.0,38856.0,38856.0,38856.0,35532.0,24780.0,155384.0,23934.0,30753.0,44,59,4,7
1024825,2011/2012,12,2011-11-19 00:00:00,8655,8528,3,3,D,101192,101192,101192,101192,101192,101192,40015.0,25415.0,118929.0,77727.0,106228.0,213711.0,213711.0,213711.0,213711.0,213711.0,213711.0,109621.0,23916.0,113465.0,30342.0,24160.0,60,46,8,9
1024787,2011/2012,12,2011-11-20 00:00:00,8650,8455,1,2,A,32345,32345,32345,32345,32345,32345,79574.0,30631.0,41468.0,30822.0,30679.0,95327.0,95327.0,95327.0,95327.0,95327.0,95327.0,39109.0,37139.0,33781.0,33632.0,40636.0,58,40,6,12
1024820,2011/2012,12,2011-11-21 00:00:00,10252,8586,2,0,H,30895,30895,30895,30895,30895,30895,24223.0,31097.0,31921.0,30840.0,30960.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,110947.0,38609.0,23264.0,23949.0,34466.0,52,52,6,6
1024830,2011/2012,13,2011-11-26 00:00:00,9879,9825,1,1,D,23678,23678,23678,23678,23678,23678,24011.0,31013.0,75489.0,3520.0,30843.0,38229.0,38229.0,38229.0,38229.0,38229.0,38229.0,30338.0,25253.0,30956.0,24741.0,41008.0,46,40,12,7
1024834,2011/2012,13,2011-11-26 00:00:00,8668,8559,0,2,A,155384,155384,155384,155384,155384,155384,35532.0,24780.0,38856.0,23934.0,30753.0,77690.0,77690.0,77690.0,77690.0,77690.0,77690.0,39618.0,24006.0,10491.0,30876.0,30735.0,42,55,6,8
1024837,2011/2012,13,2011-11-26 00:00:00,8602,8455,3,0,H,79574,79574,79574,79574,79574,79574,25923.0,212470.0,41468.0,51553.0,30822.0,23538.0,23538.0,23538.0,23538.0,23538.0,23538.0,24676.0,35466.0,31317.0,33138.0,32627.0,42,54,6,1
1024845,2011/2012,13,2011-11-26 00:00:00,10261,10260,1,1,D,40945,40945,40945,40945,40945,40945,24154.0,34944.0,23354.0,30829.0,70409.0,39968.0,39968.0,39968.0,39968.0,39968.0,39968.0,40565.0,26160.0,33852.0,26163.0,35411.0,34,53,6,3
1024848,2011/2012,13,2011-11-26 00:00:00,10172,9850,2,1,H,23629,23629,23629,23629,23629,23629,23528.0,24583.0,47194.0,24693.0,37166.0,32084.0,32084.0,32084.0,32084.0,32084.0,32084.0,23070.0,97657.0,63520.0,30367.0,24101.0,57,40,3,3
1024851,2011/2012,13,2011-11-26 00:00:00,8655,10194,3,1,H,34601,34601,34601,34601,34601,34601,23253.0,25668.0,24773.0,33881.0,30830.0,213711.0,213711.0,213711.0,213711.0,213711.0,213711.0,109621.0,23916.0,113465.0,113631.0,24160.0,39,43,6,0
1024865,2011/2012,13,2011-11-26 00:00:00,8528,8472,1,2,A,25150,25150,25150,25150,25150,25150,35443.0,160243.0,33468.0,30352.0,36410.0,101192.0,101192.0,101192.0,101192.0,101192.0,101192.0,106228.0,118929.0,25415.0,40015.0,77727.0,39,54,7,7
1024871,2011/2012,13,2011-11-26 00:00:00,8586,8659,1,3,A,23257,23257,23257,23257,23257,23257,71502.0,24171.0,23954.0,24737.0,23293.0,30895.0,30895.0,30895.0,30895.0,30895.0,30895.0,24223.0,156727.0,31921.0,30960.0,30348.0,43,55,6,5
1024841,2011/2012,13,2011-11-27 00:00:00,8456,8650,1,1,D,95327,95327,95327,95327,95327,95327,37139.0,39109.0,156008.0,30892.0,40636.0,36615.0,36615.0,36615.0,36615.0,36615.0,36615.0,23782.0,38807.0,37459.0,26181.0,37412.0,34,54,1,7
1024868,2011/2012,13,2011-11-27 00:00:00,10252,10003,0,0,D,23305,23305,23305,23305,23305,23305,23882.0,47558.0,23849.0,23991.0,38759.0,110947.0,110947.0,110947.0,110947.0,110947.0,110947.0,78324.0,29581.0,34466.0,23264.0,23949.0,43,53,5,3
1024882,2011/2012,14,2011-12-03 00:00:00,10260,10252,0,1,A,30818,30818,30818,30818,30818,30818,110947.0,161415.0,139671.0,23949.0,23264.0,186137.0,186137.0,186137.0,186137.0,186137.0,186137.0,34944.0,40945.0,30829.0,23354.0,70409.0,30,55,4,15
1024888,2011/2012,14,2011-12-03 00:00:00,10003,8655,4,2,H,213711,213711,213711,213711,213711,213711,30342.0,23916.0,113465.0,113631.0,24160.0,23849.0,23849.0,23849.0,23849.0,23849.0,23849.0,23882.0,23305.0,47558.0,23991.0,23286.0,45,56,8,3
1024899,2011/2012,14,2011-12-03 00:00:00,9850,8456,5,1,H,36615,36615,36615,36615,36615,36615,23782.0,37459.0,37412.0,26181.0,15403.0,96456.0,96456.0,96456.0,96456.0,96456.0,96456.0,23528.0,24583.0,47194.0,23629.0,37166.0,51,56,2,8
1024905,2011/2012,14,2011-12-03 00:00:00,8455,10261,0,3,A,39968,39968,39968,39968,39968,39968,26160.0,40565.0,36412.0,26163.0,35411.0,212470.0,212470.0,212470.0,212470.0,212470.0,212470.0,79574.0,30631.0,51553.0,30822.0,41468.0,47,70,5,12
1024907,2011/2012,14,2011-12-03 00:00:00,8659,10172,1,1,D,32084,32084,32084,32084,32084,32084,24205.0,97657.0,30367.0,35338.0,24101.0,23954.0,23954.0,23954.0,23954.0,23954.0,23954.0,32734.0,71502.0,24171.0,23257.0,23293.0,58,49,5,5
1024910,2011/2012,14,2011-12-03 00:00:00,8559,8586,3,0,H,30895,30895,30895,30895,30895,30895,24223.0,31097.0,31921.0,30348.0,30960.0,38856.0,38856.0,38856.0,38856.0,38856.0,38856.0,35532.0,24780.0,155384.0,23934.0,30753.0,60,42,12,5
1024913,2011/2012,14,2011-12-03 00:00:00,9825,8528,0,4,A,40015,40015,40015,40015,40015,40015,25415.0,118929.0,101192.0,106228.0,77727.0,75489.0,75489.0,75489.0,75489.0,75489.0,75489.0,23678.0,24011.0,31013.0,30843.0,37950.0,42,49,1,13
1024891,2011/2012,14,2011-12-04 00:00:00,10194,8668,0,1,A,77690,77690,77690,77690,77690,77690,24006.0,39618.0,10491.0,30876.0,186975.0,106910.0,106910.0,106910.0,106910.0,106910.0,106910.0,24411.0,23253.0,24773.0,30830.0,33881.0,44,40,13,2
1024915,2011/2012,14,2011-12-04 00:00:00,8472,8602,2,1,H,23538,23538,23538,23538,23538,23538,24676.0,25421.0,23225.0,32627.0,23291.0,35443.0,35443.0,35443.0,35443.0,35443.0,35443.0,25150.0,160243.0,33468.0,242308.0,36410.0,51,53,3,9
1024895,2011/2012,14,2011-12-05 00:00:00,8650,9879,1,0,H,25253,25253,25253,25253,25253,25253,30338.0,38229.0,41008.0,30956.0,24741.0,156008.0,156008.0,156008.0,156008.0,156008.0,156008.0,95331.0,39109.0,33781.0,40636.0,47382.0,44,58,7,9
1024920,2011/2012,15,2011-12-10 00:00:00,8668,9825,1,0,H,23678,23678,23678,23678,23678,23678,75489.0,24011.0,31013.0,30843.0,37950.0,77690.0,77690.0,77690.0,77690.0,77690.0,77690.0,30839.0,39618.0,10491.0,30876.0,30735.0,43,42,7,5
1024923,2011/2012,15,2011-12-10 00:00:00,10252,8559,1,2,A,38856,38856,38856,38856,38856,38856,33048.0,155384.0,42183.0,23934.0,30753.0,139671.0,139671.0,139671.0,139671.0,139671.0,139671.0,110947.0,38609.0,29581.0,23949.0,23264.0,57,70,7,4
1024934,2011/2012,15,2011-12-10 00:00:00,10172,8650,1,0,H,33632,33632,33632,33632,33632,33632,156008.0,39109.0,30892.0,37139.0,40636.0,32084.0,32084.0,32084.0,32084.0,32084.0,32084.0,24205.0,97657.0,30367.0,38704.0,35338.0,47,42,7,2
